TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-03-27,2026-03-27,FO,NSE,STO,75780,,ABCAPITAL,,2026-03-30,2026-03-30,325.00,CE,ABCAPITAL26MAR325CE,0.55,0.80,0.25,0.40,0.40,1.75,305.75,0.40,558000,-89900,377,380289400.00,201,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75788,,ABCAPITAL,,2026-03-30,2026-03-30,335.00,CE,ABCAPITAL26MAR335CE,0.20,0.20,0.10,0.15,0.15,0.55,305.75,0.15,480500,-71300,155,161038180.00,75,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57613,,ABCAPITAL,,2026-03-30,2026-03-30,380.00,PE,ABCAPITAL26MAR380PE,0.00,0.00,0.00,41.65,0.00,41.65,305.75,74.10,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75989,,ABCAPITAL,,2026-04-28,2026-04-28,315.00,PE,ABCAPITAL26APR315PE,16.80,19.50,16.80,19.50,19.50,12.70,305.75,16.15,27900,3100,10,10349195.00,9,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76098,,ABCAPITAL,,2026-04-28,2026-04-28,340.00,PE,ABCAPITAL26APR340PE,33.10,37.50,33.10,35.25,35.25,29.40,305.75,35.25,164300,27900,10,11636780.00,9,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76100,,ABCAPITAL,,2026-04-28,2026-04-28,350.00,PE,ABCAPITAL26APR350PE,43.50,46.50,43.50,44.20,44.50,36.55,305.75,44.20,192200,40300,15,18352620.00,12,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76053,,ABCAPITAL,,2026-05-26,2026-05-26,240.00,PE,ABCAPITAL26MAY240PE,0.00,0.00,0.00,0.35,0.00,0.35,305.75,0.40,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57572,,ABCAPITAL,,2026-03-30,2026-03-30,300.00,CE,ABCAPITAL26MAR300CE,10.00,10.90,5.10,8.00,8.65,15.40,305.75,8.00,390600,-272800,274,261296520.00,263,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75816,,ABCAPITAL,,2026-03-30,2026-03-30,375.00,CE,ABCAPITAL26MAR375CE,0.10,0.10,0.05,0.10,0.10,0.10,305.75,0.10,523900,-6200,8,9302015.00,6,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76087,,ABCAPITAL,,2026-04-28,2026-04-28,290.00,CE,ABCAPITAL26APR290CE,25.00,25.00,25.00,25.00,25.00,32.00,305.75,21.95,9300,6200,2,1953000.00,2,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76099,,ABCAPITAL,,2026-04-28,2026-04-28,350.00,CE,ABCAPITAL26APR350CE,2.15,2.15,1.55,1.75,1.70,2.75,305.75,1.75,409200,-251100,268,292196700.00,204,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76007,,ABCAPITAL,,2026-04-28,2026-04-28,355.00,CE,ABCAPITAL26APR355CE,0.00,0.00,0.00,3.10,3.10,3.10,305.75,0.90,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57575,,ABCAPITAL,,2026-03-30,2026-03-30,310.00,PE,ABCAPITAL26MAR310PE,3.75,10.05,3.75,7.80,8.30,3.95,305.75,7.80,192200,-167400,215,211426820.00,195,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75792,,ABCAPITAL,,2026-03-30,2026-03-30,355.00,CE,ABCAPITAL26MAR355CE,0.05,0.05,0.05,0.05,0.05,0.10,305.75,0.05,1131500,-18600,20,22013100.00,9,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75763,,ABCAPITAL,,2026-03-30,2026-03-30,285.00,PE,ABCAPITAL26MAR285PE,0.45,0.80,0.35,0.75,0.75,0.45,305.75,0.75,145700,-52700,89,78794560.00,69,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75740,,ABCAPITAL,,2026-03-30,2026-03-30,275.00,CE,ABCAPITAL26MAR275CE,0.00,0.00,0.00,77.85,0.00,77.85,305.75,30.85,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76158,,ABCAPITAL,,2026-05-26,2026-05-26,400.00,CE,ABCAPITAL26MAY400CE,0.00,0.00,0.00,10.60,0.00,10.60,305.75,0.40,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57604,,ABCAPITAL,,2026-03-30,2026-03-30,350.00,CE,ABCAPITAL26MAR350CE,0.05,0.10,0.05,0.05,0.05,0.10,305.75,0.05,1342300,-89900,115,124794840.00,69,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57551,,ABCAPITAL,,2026-03-30,2026-03-30,260.00,PE,ABCAPITAL26MAR260PE,0.05,0.05,0.05,0.05,0.05,0.10,305.75,0.05,58900,0,2,1612310.00,2,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76074,,ABCAPITAL,,2026-05-26,2026-05-26,350.00,CE,ABCAPITAL26MAY350CE,0.00,0.00,0.00,27.95,0.00,27.95,305.75,3.90,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76081,,ABCAPITAL,,2026-04-28,2026-04-28,260.00,CE,ABCAPITAL26APR260CE,0.00,0.00,0.00,43.95,43.95,43.95,305.75,47.45,6200,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76014,,ABCAPITAL,,2026-04-28,2026-04-28,375.00,PE,ABCAPITAL26APR375PE,0.00,0.00,0.00,34.25,0.00,34.25,305.75,67.65,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76112,,ABCAPITAL,,2026-04-28,2026-04-28,410.00,PE,ABCAPITAL26APR410PE,0.00,0.00,0.00,63.50,0.00,63.50,305.75,102.30,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76059,,ABCAPITAL,,2026-05-26,2026-05-26,270.00,PE,ABCAPITAL26MAY270PE,0.00,0.00,0.00,1.70,0.00,1.70,305.75,3.05,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76157,,ABCAPITAL,,2026-05-26,2026-05-26,390.00,PE,ABCAPITAL26MAY390PE,0.00,0.00,0.00,47.35,0.00,47.35,305.75,81.40,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76090,,ABCAPITAL,,2026-04-28,2026-04-28,300.00,PE,ABCAPITAL26APR300PE,9.15,12.20,8.35,10.70,10.80,7.50,305.75,10.70,982700,396800,474,456566140.00,303,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57528,,ABCAPITAL,,2026-03-30,2026-03-30,240.00,PE,ABCAPITAL26MAR240PE,0.00,0.00,0.00,0.40,0.00,0.40,305.75,0.05,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76072,,ABCAPITAL,,2026-05-26,2026-05-26,340.00,CE,ABCAPITAL26MAY340CE,0.00,0.00,0.00,33.15,0.00,33.15,305.75,5.65,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STF,66695,,ABCAPITAL,,2026-04-28,2026-04-28,,,ABCAPITAL26APRFUT,313.15,313.80,303.00,306.65,306.95,315.80,305.75,306.65,44488100,14297200,7355,6978768360.00,6295,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75766,,ABCAPITAL,,2026-03-30,2026-03-30,305.00,CE,ABCAPITAL26MAR305CE,7.30,7.30,2.95,4.90,5.05,11.25,305.75,4.90,306900,80600,980,940041520.00,928,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57600,,ABCAPITAL,,2026-03-30,2026-03-30,330.00,CE,ABCAPITAL26MAR330CE,0.80,0.80,0.15,0.25,0.30,0.95,305.75,0.25,750200,-294500,342,350158950.00,220,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75790,,ABCAPITAL,,2026-03-30,2026-03-30,345.00,CE,ABCAPITAL26MAR345CE,0.10,0.10,0.05,0.05,0.05,0.25,305.75,0.05,716100,-37200,37,39580180.00,31,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76083,,ABCAPITAL,,2026-04-28,2026-04-28,270.00,CE,ABCAPITAL26APR270CE,0.00,0.00,0.00,84.90,0.00,84.90,305.75,38.20,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76089,,ABCAPITAL,,2026-04-28,2026-04-28,300.00,CE,ABCAPITAL26APR300CE,20.30,21.25,15.90,17.45,17.25,23.10,305.75,17.45,303800,62000,91,89496690.00,73,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75925,,ABCAPITAL,,2026-04-28,2026-04-28,305.00,CE,ABCAPITAL26APR305CE,17.00,17.00,13.40,14.50,14.30,19.50,305.75,14.50,471200,46500,132,130692125.00,96,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76013,,ABCAPITAL,,2026-04-28,2026-04-28,375.00,CE,ABCAPITAL26APR375CE,0.00,0.00,0.00,12.85,0.00,12.85,305.75,0.25,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75735,,ABCAPITAL,,2026-03-30,2026-03-30,255.00,PE,ABCAPITAL26MAR255PE,0.00,0.00,0.00,0.30,0.00,0.30,305.75,0.05,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57576,,ABCAPITAL,,2026-03-30,2026-03-30,320.00,CE,ABCAPITAL26MAR320CE,2.00,2.00,0.40,0.70,0.65,3.05,305.75,0.70,570400,-229400,511,508129990.00,333,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76155,,ABCAPITAL,,2026-05-26,2026-05-26,380.00,PE,ABCAPITAL26MAY380PE,0.00,0.00,0.00,40.45,0.00,40.45,305.75,71.90,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76175,,ABCAPITAL,,2026-05-26,2026-05-26,420.00,PE,ABCAPITAL26MAY420PE,0.00,0.00,0.00,70.60,0.00,70.60,305.75,110.60,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76076,,ABCAPITAL,,2026-05-26,2026-05-26,360.00,CE,ABCAPITAL26MAY360CE,0.00,0.00,0.00,23.40,0.00,23.40,305.75,2.60,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75817,,ABCAPITAL,,2026-03-30,2026-03-30,375.00,PE,ABCAPITAL26MAR375PE,0.00,0.00,0.00,28.40,28.40,28.40,305.75,69.10,9300,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76029,,ABCAPITAL,,2026-04-28,2026-04-28,240.00,PE,ABCAPITAL26APR240PE,1.10,1.10,0.50,0.50,0.50,0.40,305.75,0.50,0,0,2,1492960.00,2,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57574,,ABCAPITAL,,2026-03-30,2026-03-30,310.00,CE,ABCAPITAL26MAR310CE,4.95,5.20,1.60,2.60,2.90,7.80,305.75,2.60,412300,189100,1139,1104068410.00,1014,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75776,,ABCAPITAL,,2026-03-30,2026-03-30,315.00,CE,ABCAPITAL26MAR315CE,2.80,2.95,0.75,1.40,1.55,5.25,305.75,1.40,390600,58900,514,504272195.00,435,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76070,,ABCAPITAL,,2026-05-26,2026-05-26,330.00,CE,ABCAPITAL26MAY330CE,0.00,0.00,0.00,38.95,0.00,38.95,305.75,8.10,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76105,,ABCAPITAL,,2026-04-28,2026-04-28,380.00,CE,ABCAPITAL26APR380CE,0.35,0.35,0.35,0.35,0.35,0.50,305.75,0.15,15500,0,1,1179085.00,1,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76095,,ABCAPITAL,,2026-04-28,2026-04-28,330.00,CE,ABCAPITAL26APR330CE,6.35,6.35,4.20,4.85,4.90,7.35,305.75,4.85,1010600,117800,233,241961200.00,217,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76094,,ABCAPITAL,,2026-04-28,2026-04-28,320.00,PE,ABCAPITAL26APR320PE,19.50,22.60,18.35,20.95,20.80,15.55,305.75,20.95,796700,9300,37,39091310.00,36,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76012,,ABCAPITAL,,2026-04-28,2026-04-28,365.00,PE,ABCAPITAL26APR365PE,0.00,0.00,0.00,27.85,0.00,27.85,305.75,57.95,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57542,,ABCAPITAL,,2026-03-30,2026-03-30,250.00,PE,ABCAPITAL26MAR250PE,0.00,0.00,0.00,0.75,0.00,0.75,305.75,0.05,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76016,,ABCAPITAL,,2026-04-28,2026-04-28,385.00,PE,ABCAPITAL26APR385PE,0.00,0.00,0.00,86.50,86.50,86.50,305.75,77.50,15500,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75916,,ABCAPITAL,,2026-04-28,2026-04-28,265.00,PE,ABCAPITAL26APR265PE,0.00,0.00,0.00,0.55,0.00,0.55,305.75,0.75,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75806,,ABCAPITAL,,2026-03-30,2026-03-30,355.00,PE,ABCAPITAL26MAR355PE,48.30,48.30,48.30,48.30,48.30,43.00,305.75,49.10,235600,0,1,1250230.00,1,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75922,,ABCAPITAL,,2026-04-28,2026-04-28,285.00,PE,ABCAPITAL26APR285PE,5.40,7.05,5.40,6.10,6.10,3.65,305.75,6.10,86800,31000,26,23475835.00,23,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57536,,ABCAPITAL,,2026-03-30,2026-03-30,250.00,CE,ABCAPITAL26MAR250CE,0.00,0.00,0.00,103.75,0.00,103.75,305.75,55.85,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57543,,ABCAPITAL,,2026-03-30,2026-03-30,260.00,CE,ABCAPITAL26MAR260CE,0.00,0.00,0.00,52.80,52.80,52.80,305.75,45.85,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57618,,ABCAPITAL,,2026-03-30,2026-03-30,400.00,CE,ABCAPITAL26MAR400CE,0.10,0.10,0.05,0.10,0.10,0.10,305.75,0.05,415400,-46500,18,22323565.00,9,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76091,,ABCAPITAL,,2026-04-28,2026-04-28,310.00,CE,ABCAPITAL26APR310CE,15.20,15.20,10.70,11.95,11.85,16.60,305.75,11.95,396800,275900,192,191610225.00,168,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76103,,ABCAPITAL,,2026-04-28,2026-04-28,370.00,CE,ABCAPITAL26APR370CE,0.90,0.90,0.60,0.70,0.70,0.90,305.75,0.70,142600,6200,10,11491080.00,10,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76068,,ABCAPITAL,,2026-05-26,2026-05-26,320.00,CE,ABCAPITAL26MAY320CE,0.00,0.00,0.00,45.35,0.00,45.35,305.75,11.30,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76156,,ABCAPITAL,,2026-05-26,2026-05-26,390.00,CE,ABCAPITAL26MAY390CE,0.00,0.00,0.00,13.05,0.00,13.05,305.75,0.70,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,75765,,ABCAPITAL,,2026-03-30,2026-03-30,295.00,PE,ABCAPITAL26MAR295PE,1.15,2.40,0.90,1.90,1.95,0.95,305.75,1.90,176700,-52700,301,276909515.00,260,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76075,,ABCAPITAL,,2026-05-26,2026-05-26,350.00,PE,ABCAPITAL26MAY350PE,0.00,0.00,0.00,20.00,20.00,20.00,305.75,45.00,12400,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76063,,ABCAPITAL,,2026-05-26,2026-05-26,290.00,PE,ABCAPITAL26MAY290PE,0.00,0.00,0.00,3.95,0.00,3.95,305.75,8.10,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76065,,ABCAPITAL,,2026-05-26,2026-05-26,300.00,PE,ABCAPITAL26MAY300PE,0.00,0.00,0.00,5.70,0.00,5.70,305.75,12.00,0,0,0,0.00,0,F1,3100,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76520,,ADANIENSOL,,2026-04-28,2026-04-28,820.00,CE,ADANIENSOL26APR820CE,0.00,0.00,0.00,109.90,0.00,109.90,956.00,146.75,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STF,51725,,ADANIENSOL,,2026-03-30,2026-03-30,,,ADANIENSOL26MARFUT,969.10,982.30,953.40,955.70,955.00,987.60,956.00,955.70,2211975,-3449250,6387,4162586085.00,4747,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,58022,,ADANIENSOL,,2026-03-30,2026-03-30,1200.00,CE,ADANIENSOL26MAR1200CE,0.05,0.05,0.05,0.05,0.05,0.15,956.00,0.05,95850,-10800,33,26731113.75,27,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57942,,ADANIENSOL,,2026-03-30,2026-03-30,780.00,CE,ADANIENSOL26MAR780CE,0.00,0.00,0.00,251.00,251.00,251.00,956.00,176.35,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STF,66076,,ADANIENSOL,,2026-05-26,2026-05-26,,,ADANIENSOL26MAYFUT,980.00,986.30,965.00,966.00,967.70,997.90,956.00,966.00,263925,2025,25,16411747.50,25,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76468,,ADANIENSOL,,2026-05-26,2026-05-26,1000.00,PE,ADANIENSOL26MAY1000PE,0.00,0.00,0.00,84.15,0.00,84.15,956.00,89.70,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76550,,ADANIENSOL,,2026-04-28,2026-04-28,1080.00,PE,ADANIENSOL26APR1080PE,0.00,0.00,0.00,90.80,90.80,90.80,956.00,132.90,2700,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,58023,,ADANIENSOL,,2026-03-30,2026-03-30,1200.00,PE,ADANIENSOL26MAR1200PE,0.00,0.00,0.00,207.80,0.00,207.80,956.00,243.45,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,58019,,ADANIENSOL,,2026-03-30,2026-03-30,1160.00,PE,ADANIENSOL26MAR1160PE,0.00,0.00,0.00,191.60,191.60,191.60,956.00,203.50,1350,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76519,,ADANIENSOL,,2026-04-28,2026-04-28,800.00,PE,ADANIENSOL26APR800PE,8.00,11.20,8.00,9.05,9.05,10.30,956.00,4.55,4725,1350,4,2185143.75,4,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76517,,ADANIENSOL,,2026-04-28,2026-04-28,780.00,PE,ADANIENSOL26APR780PE,0.00,0.00,0.00,50.90,0.00,50.90,956.00,2.90,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76216,,ADANIENSOL,,2026-03-30,2026-03-30,910.00,CE,ADANIENSOL26MAR910CE,69.00,69.00,51.90,51.95,51.95,78.60,956.00,48.45,26325,-6075,24,15656490.00,24,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57945,,ADANIENSOL,,2026-03-30,2026-03-30,780.00,PE,ADANIENSOL26MAR780PE,0.00,0.00,0.00,14.50,0.00,14.50,956.00,0.05,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76493,,ADANIENSOL,,2026-05-26,2026-05-26,1200.00,CE,ADANIENSOL26MAY1200CE,0.00,0.00,0.00,61.15,0.00,61.15,956.00,11.00,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57949,,ADANIENSOL,,2026-03-30,2026-03-30,820.00,PE,ADANIENSOL26MAR820PE,0.20,0.50,0.20,0.50,0.50,0.20,956.00,0.05,12150,-4050,15,8307157.50,5,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76478,,ADANIENSOL,,2026-05-26,2026-05-26,1060.00,PE,ADANIENSOL26MAY1060PE,0.00,0.00,0.00,114.80,0.00,114.80,956.00,129.70,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76596,,ADANIENSOL,,2026-04-28,2026-04-28,1200.00,PE,ADANIENSOL26APR1200PE,0.00,0.00,0.00,346.10,0.00,346.10,956.00,241.05,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76594,,ADANIENSOL,,2026-04-28,2026-04-28,1160.00,PE,ADANIENSOL26APR1160PE,0.00,0.00,0.00,310.45,0.00,310.45,956.00,203.40,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76339,,ADANIENSOL,,2026-03-30,2026-03-30,1030.00,CE,ADANIENSOL26MAR1030CE,2.30,2.60,0.15,0.20,0.20,4.65,956.00,0.20,157950,675,166,115495132.50,128,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76276,,ADANIENSOL,,2026-04-28,2026-04-28,1010.00,CE,ADANIENSOL26APR1010CE,0.00,0.00,0.00,45.10,45.10,45.10,956.00,31.20,1350,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76283,,ADANIENSOL,,2026-04-28,2026-04-28,1070.00,PE,ADANIENSOL26APR1070PE,0.00,0.00,0.00,102.35,102.35,102.35,956.00,124.75,2025,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76275,,ADANIENSOL,,2026-04-28,2026-04-28,990.00,PE,ADANIENSOL26APR990PE,62.00,62.00,62.00,62.00,62.00,50.00,956.00,67.55,675,0,1,710100.00,1,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76529,,ADANIENSOL,,2026-04-28,2026-04-28,900.00,PE,ADANIENSOL26APR900PE,25.55,29.35,22.90,29.15,29.35,20.20,956.00,29.15,56025,13500,110,68760832.50,90,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76265,,ADANIENSOL,,2026-04-28,2026-04-28,890.00,PE,ADANIENSOL26APR890PE,0.00,0.00,0.00,14.00,14.00,14.00,956.00,21.60,2700,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76545,,ADANIENSOL,,2026-04-28,2026-04-28,1060.00,CE,ADANIENSOL26APR1060CE,0.00,0.00,0.00,25.55,25.20,25.55,956.00,17.90,8775,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76467,,ADANIENSOL,,2026-05-26,2026-05-26,1000.00,CE,ADANIENSOL26MAY1000CE,0.00,0.00,0.00,137.75,0.00,137.75,956.00,54.70,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76263,,ADANIENSOL,,2026-04-28,2026-04-28,870.00,PE,ADANIENSOL26APR870PE,0.00,0.00,0.00,15.00,15.00,15.00,956.00,16.10,1350,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76261,,ADANIENSOL,,2026-04-28,2026-04-28,850.00,PE,ADANIENSOL26APR850PE,17.95,19.15,16.00,19.15,19.15,13.00,956.00,19.15,8775,675,3,1757092.50,3,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76521,,ADANIENSOL,,2026-04-28,2026-04-28,820.00,PE,ADANIENSOL26APR820PE,0.00,0.00,0.00,68.25,0.00,68.25,956.00,6.80,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76257,,ADANIENSOL,,2026-04-28,2026-04-28,810.00,PE,ADANIENSOL26APR810PE,0.00,0.00,0.00,6.60,6.60,6.60,956.00,5.55,1350,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76344,,ADANIENSOL,,2026-03-30,2026-03-30,1070.00,PE,ADANIENSOL26MAR1070PE,0.00,0.00,0.00,82.30,82.30,82.30,956.00,113.55,10800,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76463,,ADANIENSOL,,2026-05-26,2026-05-26,980.00,CE,ADANIENSOL26MAY980CE,0.00,0.00,0.00,148.35,0.00,148.35,956.00,62.80,0,0,0,0.00,0,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76518,,ADANIENSOL,,2026-04-28,2026-04-28,800.00,CE,ADANIENSOL26APR800CE,190.00,190.00,190.00,190.00,190.00,120.55,956.00,164.40,675,675,1,668250.00,1,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,58018,,ADANIENSOL,,2026-03-30,2026-03-30,1160.00,CE,ADANIENSOL26MAR1160CE,0.20,0.20,0.10,0.15,0.15,0.50,956.00,0.15,33075,-1350,22,17227923.75,16,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76351,,ADANIENSOL,,2026-03-30,2026-03-30,1110.00,CE,ADANIENSOL26MAR1110CE,0.20,0.35,0.05,0.05,0.05,0.60,956.00,0.05,18900,-3375,9,6744667.50,6,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76318,,ADANIENSOL,,2026-03-30,2026-03-30,990.00,CE,ADANIENSOL26MAR990CE,6.70,9.55,0.60,0.85,0.85,14.45,956.00,0.85,62775,-16200,433,290316285.00,367,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,76316,,ADANIENSOL,,2026-03-30,2026-03-30,970.00,CE,ADANIENSOL26MAR970CE,12.50,18.05,2.90,3.40,3.30,23.80,956.00,3.40,54000,1350,200,131993853.75,119,F1,675,,,,,
2026-03-27,2026-03-27,FO,NSE,STO,57950,,ADANIENSOL,,2026-03-30,2026-03-30,840.00,CE,ADANIENSOL26MAR840CE,0.00,0.00,0.00,222.75,0.00,222.75,956.00,116.40,0,0,0,0.00,0,F1,675,,,,,
